UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
242149,"R",207,"R",237,"R",87,"R",195,"R",0,"R",195,"R",54,"R",28,"R",22,"R",0,"R",22,"R",11,"R",50,"R",20
242316,"A",,"A",,"A",,"R",347,"R",0,"R",347,"R",252,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",25
242413,"A",,"A",,"A",,"R",220,"Z",0,"R",220,"R",185,"R",84,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",15
242422,"A",,"A",,"A",,"R",9010,"R",87,"R",8923,"R",5772,"R",65,"R",0,"R",0,"R",0,"R",0,"A",,"R",30
242556,"R",308,"R",308,"R",100,"R",276,"R",0,"R",276,"R",248,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
242565,"R",299,"R",357,"R",84,"R",256,"R",0,"R",256,"R",256,"R",100,"R",26,"R",0,"R",26,"R",26,"R",100,"R",14
242583,"R",277,"R",338,"R",82,"R",403,"R",0,"R",403,"R",264,"R",66,"R",48,"R",0,"R",48,"R",29,"R",60,"R",97
242617,"R",1015,"R",1161,"R",87,"R",791,"R",0,"R",791,"R",625,"R",79,"R",63,"R",0,"R",63,"R",25,"R",40,"R",23
242626,"R",859,"R",1052,"R",82,"R",577,"R",0,"R",577,"R",391,"R",68,"R",33,"Z",0,"R",33,"R",12,"R",36,"R",30
242635,"R",884,"R",1077,"R",82,"R",677,"R",0,"R",677,"R",514,"R",76,"R",34,"R",0,"R",34,"R",11,"R",32,"R",26
242644,"R",188,"R",226,"R",83,"R",251,"R",0,"R",251,"R",171,"R",68,"R",17,"R",0,"R",17,"R",2,"R",12,"R",29
242653,"R",895,"R",1354,"R",66,"R",749,"R",0,"R",749,"R",535,"R",71,"R",113,"R",0,"R",113,"R",49,"R",43,"R",19
242662,"R",1052,"R",1294,"R",81,"R",641,"R",0,"R",641,"R",460,"R",72,"R",182,"R",0,"R",182,"R",51,"R",28,"R",29
242680,"R",452,"R",552,"R",82,"R",364,"R",0,"R",364,"R",262,"R",72,"R",40,"R",0,"R",40,"R",14,"R",35,"R",26
242699,"R",292,"R",385,"R",76,"R",314,"R",0,"R",314,"R",231,"R",74,"R",41,"R",0,"R",41,"R",18,"R",44,"R",21
242705,"R",1004,"R",1198,"R",84,"R",1042,"R",0,"R",1042,"R",757,"R",73,"R",59,"R",0,"R",59,"R",25,"R",42,"R",26
242750,"A",,"A",,"A",,"R",86,"R",0,"R",86,"R",53,"R",62,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
242820,"A",,"A",,"A",,"R",682,"R",4,"R",678,"R",500,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",28
242884,"A",,"A",,"A",,"R",459,"R",5,"R",454,"R",302,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
242945,"A",,"A",,"A",,"R",128,"R",0,"R",128,"R",92,"R",72,"R",48,"R",0,"R",48,"R",24,"R",50,"R",21
242954,"A",,"A",,"A",,"R",41,"R",1,"R",40,"R",21,"R",53,"R",4,"R",0,"R",4,"R",1,"R",25,"R",18
242972,"R",620,"R",855,"R",73,"R",150,"R",0,"R",150,"R",84,"R",56,"R",1,"R",0,"R",1,"R",0,"R",0,"R",34
242981,"R",339,"R",492,"R",69,"R",84,"R",0,"R",84,"R",40,"R",48,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
243072,"A",,"A",,"A",,"R",359,"R",2,"R",357,"R",340,"R",95,"R",54,"R",0,"R",54,"R",48,"R",89,"R",21
243106,"R",749,"R",843,"R",89,"R",724,"R",0,"R",724,"R",554,"R",77,"R",2,"R",0,"R",2,"R",0,"R",0,"R",26
243115,"R",998,"R",999,"R",100,"R",924,"R",0,"R",924,"R",760,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
243133,"R",1201,"R",1368,"R",88,"R",752,"R",0,"R",752,"R",691,"R",92,"R",10,"R",0,"R",10,"R",4,"R",40,"R",20
243142,"R",1137,"R",1286,"R",88,"R",406,"R",0,"R",406,"R",331,"R",82,"R",10,"R",0,"R",10,"R",5,"R",50,"R",22
243151,"R",871,"R",955,"R",91,"R",789,"R",0,"R",789,"R",700,"R",89,"R",5,"R",0,"R",5,"R",2,"R",40,"R",23
243179,"R",943,"R",1041,"R",91,"R",1134,"Z",0,"R",1134,"R",989,"R",87,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",15
243188,"R",557,"R",632,"R",88,"R",156,"R",0,"R",156,"R",90,"R",58,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",18
243197,"R",2325,"R",2653,"R",88,"R",2348,"R",0,"R",2348,"R",2124,"R",90,"R",100,"R",0,"R",100,"R",25,"R",25,"R",16
243203,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
243212,"R",862,"R",946,"R",91,"R",880,"R",0,"R",880,"R",728,"R",83,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",17
243221,"R",2814,"R",3299,"R",85,"R",2780,"R",0,"R",2780,"R",2541,"R",91,"R",48,"R",0,"R",48,"R",37,"R",77,"R",18
243346,"R",2082,"R",3135,"R",66,"R",875,"R",0,"R",875,"R",638,"R",73,"R",162,"R",0,"R",162,"R",88,"R",54,"R",35
243407,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",11,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
243416,"A",,"A",,"A",,"R",128,"Z",0,"R",128,"R",117,"R",91,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",22
243443,"R",726,"R",1155,"R",63,"R",750,"R",0,"R",750,"R",572,"R",76,"R",87,"R",0,"R",87,"R",63,"R",72,"R",26
